id,name,definition,synonyms,mms_code,cn_name,chapter,source,dermo_id,doid_id,orpha_codes,rsdb_id,snomed,omim,umls,mesh,genes,num_hpo,image_count,num_synonyms,has_def,is_leaf
icd11:329171616,Dermatophytosis of hand,Dermatophyte (tinea) infection of the hand. Trichophyton rubrum produces a characteristic dry scaling of the palm which may pass unrecognised for many years. Dermatophytosis of the fingernails often accompanies dermatophytosis of the hands.,Ringworm of the hand | Tinea manus | Tinea manuum | Dermatophytosis of hand,,,14,foundation,DERMO:0002261,"DOID:13369 ""tinea manuum""",,,"48971001 ""tinea manuum"";48971001",,C0153246,C000656824,,0,7,4,True,True
icd11:1993224560,Hirsutism or syndromes with hirsutism,,,ED72,多毛综合征,14,foundation+mms,,,,,,,,,,0,0,0,False,False
icd11:405683340,"Late syphilitic bursitis, radius",,"syphilitic bursitis, radius",,,14,foundation,,,,,,,,,,0,0,1,False,True
icd11:1360535858,"Sequelae of burn or corrosion of hip or lower limb, except ankle or foot",,,,,14,foundation,,,,,,,,,,0,0,0,False,True
icd11:248339081,Chronic actinic dermatitis,,PD/AR syndrome | persistent light reaction | photosensitivity dermatitis and actinic reticuloid syndrome,EJ30.1,慢性光化性皮炎,14,foundation+mms,DERMO:0000440,,ORPHA:330064,,"200862006 ""chronic actinic dermatitis""",,,,,0,177,3,False,False
icd11:280664129,Pruritus due to antimalarials,Pruritus induced by chloroquine or other antimalarials.,,,,14,foundation,,,,,,,,,,0,0,0,True,True
icd11:7180779,Linear lichen planus,"Linear lichen planus (LLP), also referred to as Blaschkoid LP, is a rare type of lichen planus characterised by a linear distribution of lichenoid lesions along the lines of Blaschko, which are embryonic pathways of skin development.",,,,14,foundation,DERMO:0000367,,ORPHA:254379,310,"44509000 ""linear lichen planus""",,C0023650,,,0,0,0,True,True
icd11:2017670907,Allergic contact sensitisation to metals or metal salts,Allergic contact sensitization to metals and metal salts (for more detailed information on allergens see Allergic contact dermatitis due to metals and metal salts).,Metal allergy,,,14,foundation,,,,,,,,,,0,0,1,True,True
icd11:2087190926,Erythrodermic seborrhoeic dermatitis,,,,,14,foundation,,,,,,,,,,0,0,0,False,True
icd11:44213776,"Adverse cutaneous reactions to herbal, homoeopathic or other alternative therapies","These may range from \""drug\"" eruptions, phototoxicity, contact allergy to skin infections and scarring. (The primary code should be the adverse cutaneous reaction but this may be used to add supplementary information.)",,EH78,对中草药、同种疗法或其他替代疗法的不良皮肤反应,14,foundation+mms,,,,,,,,,,0,0,0,True,True
icd11:1456834066,Carbuncle,A deep follicular pyogenic staphylococcal skin infection involving a group of adjacent hair follicles. It manifests as a painful boggy mass containing multiple purulent discharging sinuses.,,1B75.1,痈,01,foundation+mms,DERMO:0002081,"DOID:2176 ""carbuncle""",,,"156294007 ""carbuncle"";416893007 ""carbuncle"";267826003 ""carbuncle"";41570003 ""carbuncle""",,,,,0,0,0,True,True
icd11:1549425684,Scleroedema,Scleroedema is characterised by diffuse induration of the dermis and subcutis normally affecting just the upper half of the body. The woody infiltration of the skin is due both to infiltration by hyaluronan and to increased collagen synthesis. Histologically the epidermis is unaffected but the dermis is thickened with swelling and separation of collagen bundles and variable amounts of mucin deposited in the deep dermis and subcutis. There are several distinct clinical forms of scleroedema with d,,,,14,foundation,,,,,,,,,,0,0,0,True,False
icd11:637628049,Ichthyosis – hypotrichosis syndrome,Ichthyosis hypotrichosis syndrome is characterised by congenital ichthyosis and hypotrichosis.,,,,14,foundation,,,,,,,,,,0,0,0,True,True
icd11:1986226456,Muckle Wells Syndrome with neurosensorial hearing loss,,,,,14,foundation,,,,,,,,,,0,0,0,False,True
icd11:587996426,Congenital syphilis,A disease caused by an infection with the gram-negative bacteria Treponema pallidum pallidum in utero. This disease may present with clinical signs depending on the stage of disease. Transmission is by vertical transmission.,"congenital syphilis, unspecified | hereditary syphilis | heredosyphilis",1A60,先天性梅毒,01,foundation+mms,DERMO:0002434,"DOID:9856 ""congenital syphilis""",,,"154380005 ""congenital syphilis"";35742006 ""congenital syphilis""",,,,,0,0,3,True,False
icd11:1959919171,Developmental defects of hair or nails,,,,毛发或指（趾）甲发育缺陷,20,foundation+mms,,,,,,,,,,0,0,0,False,False
icd11:1614890502,Keratosis pilaris,Keratosis pilaris is a very common abnormality of keratinization characterised by keratinous plugging of follicular orifices with varying degrees of perifollicular erythema. It is seen in up to half of normal children and in three quarters of children with ichthyosis vulgaris. The sides of the face and the extensor surfaces of the upper arms are sites of predilection. Autosomal dominant inheritance can often be demonstrated. In some variants atrophy or pigmentation may be more prominent than ker,,ED56,毛周角化病,14,foundation+mms,,,,,,,,,,0,0,0,True,False
icd11:247839673,Abscess of eyelid,,lid abscess,9A01.1,,14,foundation,,,,,,,,,,0,0,1,False,False
icd11:1793088802,Erythema induratum of Bazin,"Erythema induratum of Bazin is a form of lobular panniculitis occurring on the calves of individuals with tuberculosis. Subcutaneous nodules develop, particularly after exposure to cold, and may break down to form irregular ulcers. The condition is seen most commonly in women.",bazin's disease | erythema induratum of bazin,,,14,foundation,DERMO:0001273,,,,,,,,,0,10,2,True,True
icd11:1045740964,Congenital extramedullary dermal haematopoiesis,"Congenital extramedullary haematopoiesis may present in the skin as widely distributed erythematous or violaceous papules, nodules and plaques which have given the skin an appearance which has been likened to a blueberry muffin. It is most commonly associated with congenital TORCH infection (toxoplasmosis, rubella, cytomegalovirus and herpes virus) but may be seen with other congenital infections, with severe prenatal anaemias and with certain congenital malignancies.",Blueberry muffin baby,,,14,foundation,,,,,,,,,,0,2,1,True,True
icd11:2338375,Paediatric onset systemic sclerosis,Systemic sclerosis arising before the age of 16. Involvement of internal organs is less common but arthritis and myositis are more common than in adults.,,4A42.0,小儿系统性硬化症,04,foundation+mms,,,,,,,,,,0,0,0,True,False
icd11:1518287158,Curly hair – ankyloblepharon – nail dysplasia syndrome,"CHAND is an acronym for Curly Hair-Ankyloblepharon-Nail Dysplasia syndrome and belongs to the group of ectodermal dysplasias. Patients had curly woollen scalp hair, partial fusion of the eyelids (ankyloblepharon), and hypoplastic nails.",Baughman syndrome | CHANDS - [Curly hair - ankyloblepharon - nail dysplasia syndrome],,,14,foundation,,,,,,,,,,0,0,2,True,True
icd11:98904071,Familial partial lipodystrophy associated with PLIN1 mutations,This refers to an autosomal dominant skin condition characterised by the loss of subcutaneous fat. This diagnosis is associated with PLIN1 mutations.,,,,14,foundation,,,,,,,,,,0,0,0,True,True
icd11:1762703228,Respiratory disorders in IgA vasculitis,"This encompasses pathological conditions affecting the organs and tissues that make gas exchange possible in higher organisms, and includes conditions of the upper respiratory tract, trachea, bronchi, bronchioles, alveoli, pleura and pleural cavity, and the nerves and muscles of breathing. This diagnosis is in a disease of the skin and other organs that most commonly affects children.",,,,14,foundation,,,,,,,,,,0,0,0,True,True
icd11:717855330,Rothmund-Thomson syndrome type 1,Rothmund-Thomson syndrome type 1 differs from Rothmund-Thomson syndrome type 2 in that it is not associated with mutations in the RECQL4 gene or with an increased risk of osteosarcoma and squamous cell carcinoma.,,,,14,foundation,,,ORPHA:221008,788,,268400,,,,0,0,0,True,True
icd11:584496317,"Adult atopic eczema, chronic lichenified","Chronic atopic eczema in adulthood characterised by thickened, lichenified skin.","Adult atopic dermatitis, chronic lichenified | Lichenified atopic eczema of the adult",,,14,foundation,,,,,,,,,,0,0,2,True,True
icd11:734916269,Painful dorsolateral fissure of the fingertip,,,,,14,foundation,,,,,,,,,,0,0,0,False,True
icd11:1688094957,Inherited deformities of nails,Genetically-determined abnormalities of nail development.,,EC22.0,遗传性甲畸形,14,foundation+mms,,,,,,,,,,0,0,0,True,False
icd11:462046948,Neonatal scurvy,Breast milk contains sufficient vitamin C to prevent deficiency throughout infancy. Infants consuming pasteurized or boiled animal milk are at significant risk of developing deficiency. Neonates whose feeding has been delayed because of clinical conditions can also suffer from ascorbic acid deficiency.,,,,14,foundation,,,,,,,,,,0,0,0,True,True
icd11:949012083,Oesophageal varices with bleeding,,BOV - [bleeding oesophageal varices] | bleeding oesophageal varices | bleeding oesophageal varicose ulcer | bleeding oesophageal varicose vein | bleeding oesophageal varix | bleeding varicose oesophagus ulcer | oesophageal variceal bleeding | oesophageal variceal haemorrhage | oesophageal varices with haemorrhage | oesophageal varix haemorrhage,DA26.00,食管静脉曲张伴出血,13,foundation+mms,,,,,,,,,,0,0,12,False,False
icd11:1105358607,Ant bites or sting,"The bites of many species of ant may cause local reactions in human skin. Certain ant species inject venom into the skin which, in the case of bullet ants and fire ants, can produce intense local pain and swelling. Anaphylactic reactions to ant venom are uncommon but well recognised.",,,,14,foundation,,,,,,,,,,0,0,0,True,True
icd11:1723545,Diffuse primary cutaneous mucinosis,Forms of primary cutaneous mucinosis in which there is diffuse infiltration of the dermis by mucin.,,,,14,foundation,,,,,,,,,,0,0,0,True,False
icd11:1657786248,Hypomelanosis of Ito,A variant of hypomelanotic pigmentary mosaicism characterised by extensive hypomelanotic streaks and whorls.,HI | incontinentia pigmenti achromians | linear nevoid hyperpigmentation | pigmentary mosaicism | Bloch-Siemans syndrome | Incontinentia pigmenti achromians syndrome | Ito's nevus | nevus of Ito,,,14,foundation,DERMO:0000233,"DOID:3156 ""hypomelanosis of ito""",,520,"218358001 ""hypomelanosis of ito"";254202001 ""hypomelanosis of ito"";254816001 ""hypomelanosis of ito"";367520004",300337,C0022283,D010859,,24,15,8,True,True
icd11:1458373951,"Late syphilitic bursitis, wrist joint",,"syphilitic bursitis, wrist joint",,,14,foundation,,,,,,,,,,0,0,1,False,True
icd11:1071705004,Acquired angioedema type II,An acquired autoimmune disorder which resembles hereditary angioedema but is due to antibodies directed against C1 inhibitor (C1-INH).,AAE-II - [Acquired angioedema type II],,,14,foundation,,,,,,,,,,0,0,1,True,True
icd11:112708478,Hypertrichosis cubiti - short stature,,,,,14,foundation,,,,,,,,,,0,0,0,False,True
icd11:2119921443,Invasive melanoma of the nail apparatus,,,,,14,foundation,,,,,,,,,,0,0,0,False,True
icd11:291625393,Deep full thickness burns or corrosion,,,,,14,foundation,,,,,,,,,,0,0,0,False,True
icd11:1435238626,Benign cutaneous neoplasms,"Abnormal growth of the cells that comprise the tissues of the skin, without any evidence of malignancy.",,,皮肤良性肿瘤,02,foundation+mms,,,,,,,,,,0,0,0,True,False
icd11:467072654,Acne scars,,,,,14,foundation,,,,,,,,,,0,0,0,False,True
icd11:947865461,Beare-Stevenson cutis gyrata syndrome,"Beare-Stevenson cutis gyrata syndrome consists of skin furrows of corrugated appearance, acanthosis nigricans, craniofacial anomalies, particularly craniosynostosis and ear defects, anogenital anomalies, skin tags, and prominent umbilical stump. Cutis verticis gyrate variably affects the scalp, forehead, face, pre-auricular area, neck, trunk, hands and feet. Performance and life expectancy appear to be related to the presence or absence of cloverleaf skull.",,,,14,foundation,DERMO:0000624,"DOID:0050660 ""beare-stevenson cutis gyrata syndrome""",ORPHA:1555,548,"703528008 ""beare-stevenson cutis gyrata syndrome""","176943 ""beare-stevenson cutis gyrata syndrome"";123790",C1852406,,,50,0,0,True,True
